id,age,balance,contact,day,duration,campaign,pdays,previous,poutcome,y,job_cats,marital_cats,education_cats,default_cats,housing_cats,loan_cats,month_cats
4580.0,34,-93.0,u,20.0,194.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
4581.0,53,736.0,u,20.0,535.0,1.0,-1.0,0.0,unknown,no,3,1,1,0,1,0,8
4582.0,38,-242.0,u,20.0,236.0,2.0,-1.0,0.0,unknown,no,7,1,1,1,1,1,8
4583.0,33,3259.0,u,20.0,182.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4584.0,32,11697.0,u,20.0,296.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4585.0,33,210.0,u,20.0,201.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
4586.0,35,2688.0,u,20.0,281.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4587.0,34,0.0,u,20.0,150.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4588.0,37,5064.0,u,20.0,79.0,1.0,-1.0,0.0,unknown,no,2,1,1,0,1,0,8
4589.0,38,205.0,u,20.0,359.0,2.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,8
4590.0,39,75.0,u,20.0,332.0,2.0,-1.0,0.0,unknown,no,3,1,2,0,1,0,8
4591.0,43,0.0,u,20.0,592.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4592.0,39,2019.0,u,20.0,166.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
4593.0,38,178.0,u,20.0,245.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4594.0,40,3559.0,u,20.0,138.0,8.0,-1.0,0.0,unknown,no,7,1,0,0,1,0,8
4595.0,38,290.0,u,20.0,369.0,1.0,-1.0,0.0,unknown,no,6,1,1,0,1,0,8
4596.0,32,138.0,u,20.0,158.0,1.0,-1.0,0.0,unknown,no,0,0,1,0,1,1,8
4597.0,31,5607.0,u,20.0,261.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,0,0,8
4598.0,32,8291.0,u,20.0,131.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,0,0,8
4599.0,37,6969.0,u,20.0,412.0,1.0,-1.0,0.0,unknown,no,1,2,0,0,1,0,8
4600.0,30,18.0,u,20.0,121.0,11.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,8
4601.0,46,583.0,u,20.0,137.0,2.0,-1.0,0.0,unknown,no,2,1,1,0,1,0,8
4602.0,36,7171.0,u,20.0,216.0,2.0,-1.0,0.0,unknown,no,3,2,1,0,1,0,8
4603.0,34,500.0,u,20.0,324.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4604.0,32,113.0,u,20.0,235.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
4605.0,34,0.0,u,20.0,203.0,1.0,-1.0,0.0,unknown,no,7,0,1,0,1,1,8
4606.0,33,3512.0,u,20.0,697.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4607.0,37,4798.0,u,20.0,156.0,2.0,-1.0,0.0,unknown,no,2,1,2,0,1,0,8
4608.0,34,85.0,u,20.0,1182.0,4.0,-1.0,0.0,unknown,yes,9,2,1,0,1,0,8
4609.0,37,660.0,u,20.0,170.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
4610.0,31,585.0,u,20.0,272.0,2.0,-1.0,0.0,unknown,no,7,1,2,0,1,1,8
4611.0,47,136.0,u,20.0,132.0,1.0,-1.0,0.0,unknown,no,2,1,1,0,1,0,8
4612.0,36,360.0,u,20.0,271.0,1.0,-1.0,0.0,unknown,no,4,2,1,0,1,0,8
4613.0,31,296.0,u,20.0,378.0,3.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,8
4614.0,33,0.0,u,20.0,114.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
4615.0,33,10.0,u,20.0,107.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
4616.0,39,451.0,u,20.0,383.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4617.0,37,614.0,u,20.0,185.0,1.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
4618.0,34,692.0,u,20.0,254.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
4619.0,33,148.0,u,20.0,717.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
4620.0,31,5058.0,u,20.0,157.0,1.0,-1.0,0.0,unknown,no,1,2,0,0,1,0,8
4621.0,33,1467.0,u,20.0,85.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
4622.0,30,859.0,u,20.0,249.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4623.0,34,-508.0,u,20.0,309.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4624.0,31,410.0,u,20.0,112.0,2.0,-1.0,0.0,unknown,no,8,2,2,0,1,0,8
4625.0,36,134.0,u,20.0,98.0,1.0,-1.0,0.0,unknown,no,2,1,1,0,0,0,8
4626.0,37,23867.0,u,20.0,188.0,3.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,8
4627.0,31,2038.0,u,20.0,148.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
4628.0,39,-362.0,u,20.0,145.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
4629.0,34,967.0,u,20.0,415.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4630.0,43,1825.0,u,20.0,742.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4631.0,43,-635.0,u,20.0,37.0,9.0,-1.0,0.0,unknown,no,1,1,0,1,1,0,8
4632.0,34,1298.0,u,20.0,120.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4633.0,36,1797.0,u,20.0,185.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
4634.0,55,1848.0,u,20.0,204.0,1.0,-1.0,0.0,unknown,no,0,1,3,0,1,0,8
4635.0,31,431.0,u,20.0,1045.0,1.0,-1.0,0.0,unknown,yes,0,2,1,0,1,1,8
4636.0,32,4996.0,u,20.0,205.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4637.0,31,213.0,u,20.0,74.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4638.0,31,26.0,u,20.0,51.0,26.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4639.0,33,0.0,u,20.0,190.0,2.0,-1.0,0.0,unknown,no,4,2,1,0,0,0,8
4640.0,32,1351.0,u,20.0,325.0,3.0,-1.0,0.0,unknown,no,0,1,0,0,1,0,8
4641.0,44,982.0,u,20.0,650.0,3.0,-1.0,0.0,unknown,yes,9,0,1,0,1,0,8
4642.0,33,4963.0,u,20.0,148.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4643.0,39,1438.0,u,20.0,212.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4644.0,39,1411.0,u,20.0,625.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4645.0,33,0.0,u,20.0,134.0,3.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
4646.0,40,486.0,u,20.0,97.0,8.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
4647.0,34,1183.0,u,20.0,438.0,2.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
4648.0,39,351.0,u,20.0,999.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4649.0,32,2366.0,u,20.0,127.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4650.0,34,2700.0,u,20.0,446.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4651.0,59,0.0,u,20.0,217.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4652.0,39,622.0,u,20.0,169.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4653.0,34,421.0,u,20.0,247.0,3.0,-1.0,0.0,unknown,no,7,1,1,1,1,0,8
4654.0,36,774.0,u,20.0,140.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
4655.0,35,67.0,u,20.0,60.0,6.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,8
4656.0,39,7313.0,u,20.0,99.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4657.0,57,231.0,u,20.0,26.0,14.0,-1.0,0.0,unknown,no,3,0,0,0,1,0,8
4658.0,46,477.0,u,20.0,128.0,6.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4659.0,58,99.0,u,20.0,215.0,3.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4660.0,32,908.0,u,20.0,64.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4661.0,34,1581.0,u,20.0,52.0,11.0,-1.0,0.0,unknown,no,0,2,1,0,1,1,8
4662.0,35,2012.0,u,20.0,413.0,2.0,-1.0,0.0,unknown,no,9,2,2,0,1,0,8
4663.0,36,162.0,u,20.0,216.0,2.0,-1.0,0.0,unknown,no,9,2,2,0,1,0,8
4664.0,40,917.0,u,20.0,292.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4665.0,44,1422.0,u,20.0,129.0,8.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4666.0,31,1787.0,u,20.0,201.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4667.0,55,-196.0,u,20.0,210.0,2.0,-1.0,0.0,unknown,no,6,1,1,0,1,0,8
4668.0,35,1387.0,u,20.0,114.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4669.0,31,-63.0,u,20.0,657.0,1.0,-1.0,0.0,unknown,no,10,1,0,0,1,0,8
4670.0,35,1423.0,u,20.0,88.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
4671.0,36,3127.0,u,20.0,147.0,2.0,-1.0,0.0,unknown,no,0,1,2,0,1,0,8
4672.0,36,5436.0,u,20.0,443.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
4673.0,30,1724.0,u,20.0,73.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
4674.0,31,0.0,u,20.0,134.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4675.0,41,804.0,u,20.0,127.0,8.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4676.0,36,408.0,u,20.0,1063.0,2.0,-1.0,0.0,unknown,yes,1,1,0,0,1,1,8
4677.0,59,705.0,u,20.0,446.0,2.0,-1.0,0.0,unknown,no,2,1,2,0,1,0,8
4678.0,36,1373.0,u,20.0,144.0,2.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
4679.0,32,196.0,u,20.0,196.0,6.0,-1.0,0.0,unknown,no,9,1,3,0,1,0,8
4680.0,39,0.0,u,20.0,165.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4681.0,38,273.0,u,20.0,314.0,2.0,-1.0,0.0,unknown,no,9,0,1,0,1,0,8
4682.0,40,311.0,u,20.0,723.0,2.0,-1.0,0.0,unknown,no,6,1,1,0,1,0,8
4683.0,39,1022.0,u,20.0,1410.0,2.0,-1.0,0.0,unknown,yes,9,2,1,0,1,0,8
4684.0,30,862.0,u,20.0,550.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,1,8
4685.0,38,173.0,u,20.0,130.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4686.0,32,204.0,u,20.0,307.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
4687.0,37,32.0,u,20.0,146.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4688.0,31,4761.0,u,20.0,239.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4689.0,44,1081.0,u,20.0,304.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4690.0,45,4170.0,u,20.0,114.0,3.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
4691.0,36,3111.0,u,20.0,445.0,2.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4692.0,27,89.0,u,20.0,139.0,5.0,-1.0,0.0,unknown,no,1,2,3,0,1,0,8
4693.0,27,317.0,u,20.0,16.0,10.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4694.0,48,5058.0,u,20.0,169.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,8
4695.0,41,2852.0,u,20.0,125.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4696.0,36,2390.0,u,20.0,446.0,12.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4697.0,32,1131.0,u,20.0,267.0,2.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
4698.0,31,1352.0,u,20.0,6.0,2.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
4699.0,43,520.0,u,20.0,15.0,13.0,-1.0,0.0,unknown,no,5,1,1,0,1,0,8
4700.0,33,876.0,u,20.0,1287.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
4701.0,31,855.0,u,20.0,172.0,4.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
4702.0,35,-202.0,u,20.0,268.0,3.0,-1.0,0.0,unknown,no,4,2,1,1,1,0,8
4703.0,27,-215.0,u,20.0,89.0,3.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
4704.0,32,376.0,u,20.0,102.0,2.0,-1.0,0.0,unknown,no,7,0,2,0,1,0,8
4705.0,58,23.0,u,20.0,91.0,6.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4706.0,40,222.0,u,20.0,465.0,8.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
4707.0,36,362.0,u,20.0,274.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4708.0,39,602.0,u,20.0,191.0,7.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
4709.0,37,426.0,u,20.0,300.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4710.0,30,5143.0,u,20.0,236.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
4711.0,32,80.0,u,20.0,614.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4712.0,52,0.0,u,20.0,363.0,5.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4713.0,32,7406.0,u,20.0,418.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4714.0,33,1005.0,u,20.0,229.0,2.0,-1.0,0.0,unknown,no,10,0,1,0,1,0,8
4715.0,39,226.0,u,20.0,221.0,2.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
4716.0,39,247.0,u,20.0,130.0,2.0,-1.0,0.0,unknown,no,4,2,1,0,1,0,8
4717.0,34,1040.0,u,20.0,96.0,2.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
4718.0,29,68.0,u,20.0,119.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,8
4719.0,36,183.0,u,20.0,103.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4720.0,35,4822.0,u,20.0,843.0,2.0,-1.0,0.0,unknown,yes,1,1,3,0,1,0,8
4721.0,49,0.0,u,20.0,484.0,2.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
4722.0,31,1097.0,u,20.0,485.0,3.0,-1.0,0.0,unknown,no,1,2,0,0,1,0,8
4723.0,39,5731.0,u,20.0,175.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4724.0,32,3067.0,u,20.0,138.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4725.0,35,275.0,u,20.0,243.0,2.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4726.0,38,526.0,u,20.0,919.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4727.0,34,1831.0,u,20.0,203.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4728.0,35,514.0,u,20.0,247.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4729.0,34,50.0,u,20.0,89.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
4730.0,34,0.0,u,20.0,185.0,12.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
4731.0,27,8.0,u,20.0,777.0,3.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
4732.0,30,432.0,u,20.0,340.0,3.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
4733.0,32,2561.0,u,20.0,135.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4734.0,30,659.0,u,20.0,241.0,3.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
4735.0,38,0.0,u,20.0,165.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
4736.0,31,897.0,u,20.0,26.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4737.0,23,-116.0,u,20.0,109.0,6.0,-1.0,0.0,unknown,no,8,2,1,0,1,0,8
4738.0,30,142.0,u,20.0,350.0,4.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,8
4739.0,56,530.0,u,20.0,51.0,7.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4740.0,32,3514.0,u,20.0,226.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4741.0,35,190.0,u,20.0,47.0,3.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
4742.0,40,236.0,u,20.0,167.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4743.0,57,-871.0,u,20.0,214.0,10.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
4744.0,58,2429.0,u,20.0,446.0,7.0,-1.0,0.0,unknown,no,2,1,1,0,0,1,8
4745.0,32,514.0,u,20.0,414.0,2.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
4746.0,38,565.0,u,20.0,153.0,2.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,8
4747.0,50,2610.0,u,20.0,181.0,6.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
4748.0,30,178.0,u,20.0,747.0,5.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4749.0,34,1117.0,u,20.0,214.0,1.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
4750.0,30,4.0,u,20.0,270.0,1.0,-1.0,0.0,unknown,no,9,0,1,0,1,0,8
4751.0,38,124.0,u,20.0,37.0,13.0,-1.0,0.0,unknown,no,11,1,3,0,1,0,8
4752.0,55,2144.0,u,20.0,129.0,8.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4753.0,31,1025.0,u,20.0,72.0,3.0,-1.0,0.0,unknown,no,7,2,2,0,0,0,8
4754.0,41,1250.0,u,20.0,1392.0,2.0,-1.0,0.0,unknown,yes,1,1,0,0,1,0,8
4755.0,38,28.0,u,20.0,725.0,1.0,-1.0,0.0,unknown,no,0,1,3,0,0,0,8
4756.0,49,543.0,u,20.0,213.0,3.0,-1.0,0.0,unknown,no,4,1,1,0,1,0,8
4757.0,26,972.0,u,20.0,177.0,10.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4758.0,60,674.0,u,20.0,273.0,4.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4759.0,57,258.0,u,20.0,480.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4760.0,37,3044.0,u,20.0,152.0,1.0,-1.0,0.0,unknown,no,1,2,3,0,1,0,8
4761.0,39,-197.0,u,20.0,204.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4762.0,39,1096.0,u,20.0,246.0,3.0,-1.0,0.0,unknown,no,1,1,3,0,0,0,8
4763.0,57,739.0,u,20.0,352.0,5.0,-1.0,0.0,unknown,no,7,0,1,0,1,0,8
4764.0,35,274.0,u,20.0,190.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4765.0,30,1445.0,u,20.0,140.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4766.0,31,3311.0,u,20.0,719.0,1.0,-1.0,0.0,unknown,yes,1,1,1,0,1,0,8
4767.0,32,157.0,u,20.0,315.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4768.0,30,347.0,u,21.0,225.0,1.0,-1.0,0.0,unknown,no,7,2,3,0,1,0,8
4769.0,32,-345.0,u,21.0,74.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
4770.0,36,8119.0,u,21.0,24.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,8
4771.0,34,120.0,u,21.0,369.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4772.0,39,5.0,u,21.0,167.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4773.0,42,2309.0,u,21.0,64.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4774.0,33,892.0,u,21.0,151.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
4775.0,32,641.0,u,21.0,336.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4776.0,35,2730.0,u,21.0,65.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4777.0,38,1663.0,u,21.0,93.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4778.0,39,1966.0,u,21.0,181.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4779.0,54,6102.0,u,21.0,86.0,6.0,-1.0,0.0,unknown,no,5,0,2,0,1,1,8
4780.0,38,1092.0,u,21.0,317.0,1.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
4781.0,33,1349.0,u,21.0,120.0,1.0,-1.0,0.0,unknown,no,7,1,2,0,1,0,8
4782.0,34,2015.0,u,21.0,388.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,8
4783.0,32,2146.0,u,21.0,422.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
4784.0,32,2976.0,u,21.0,174.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4785.0,37,3834.0,u,21.0,72.0,1.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
4786.0,36,393.0,u,21.0,126.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
4787.0,32,-457.0,u,21.0,288.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
4788.0,34,0.0,u,21.0,339.0,1.0,-1.0,0.0,unknown,no,1,0,1,0,0,1,8
4789.0,34,363.0,u,21.0,171.0,5.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
4790.0,39,4025.0,u,21.0,162.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,1,8
4791.0,42,714.0,u,21.0,18.0,28.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4792.0,33,438.0,u,21.0,129.0,1.0,-1.0,0.0,unknown,no,10,1,1,0,1,1,8
4793.0,40,858.0,u,21.0,173.0,1.0,-1.0,0.0,unknown,no,4,2,0,0,1,0,8
4794.0,35,592.0,u,21.0,74.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
4795.0,38,-224.0,u,21.0,222.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
4796.0,39,151.0,u,21.0,692.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4797.0,31,289.0,u,21.0,262.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
4798.0,38,821.0,u,21.0,78.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
4799.0,58,8153.0,u,21.0,134.0,5.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4800.0,33,57.0,u,21.0,323.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
4801.0,34,558.0,u,21.0,43.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4802.0,34,1701.0,u,21.0,245.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
4803.0,37,-898.0,u,21.0,482.0,1.0,-1.0,0.0,unknown,no,0,2,2,0,1,0,8
4804.0,38,1073.0,u,21.0,207.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
4805.0,34,5754.0,u,21.0,56.0,1.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,8
4806.0,34,-167.0,u,21.0,201.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4807.0,39,4146.0,u,21.0,353.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
4808.0,35,-15.0,u,21.0,554.0,3.0,-1.0,0.0,unknown,no,2,2,2,0,1,0,8
4809.0,36,3954.0,u,21.0,432.0,1.0,-1.0,0.0,unknown,no,0,2,2,0,1,0,8
4810.0,31,8629.0,u,21.0,27.0,2.0,-1.0,0.0,unknown,no,4,1,1,0,1,0,8
4811.0,30,1168.0,u,21.0,361.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
4812.0,35,498.0,u,21.0,248.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
4813.0,35,0.0,u,21.0,162.0,1.0,-1.0,0.0,unknown,no,9,0,1,0,0,0,8
4814.0,31,216.0,u,21.0,565.0,1.0,-1.0,0.0,unknown,yes,1,2,0,0,1,0,8
4815.0,38,1746.0,u,21.0,139.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
4816.0,36,1053.0,u,21.0,147.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
4817.0,36,687.0,u,21.0,287.0,3.0,-1.0,0.0,unknown,no,8,2,2,0,1,0,8
4818.0,33,2764.0,u,21.0,118.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4819.0,34,1207.0,u,21.0,905.0,1.0,-1.0,0.0,unknown,yes,1,1,1,0,1,0,8
4820.0,32,0.0,u,21.0,91.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4821.0,39,528.0,u,21.0,111.0,5.0,-1.0,0.0,unknown,no,1,0,3,0,1,0,8
4822.0,33,3090.0,u,21.0,162.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4823.0,38,-530.0,u,21.0,236.0,1.0,-1.0,0.0,unknown,no,9,0,2,1,1,0,8
4824.0,41,666.0,u,21.0,253.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
4825.0,38,0.0,u,21.0,73.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4826.0,35,470.0,u,21.0,123.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4827.0,39,597.0,u,21.0,298.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
4828.0,40,1136.0,u,21.0,86.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
4829.0,38,620.0,u,21.0,420.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
4830.0,33,17.0,u,21.0,288.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
4831.0,34,12.0,u,21.0,164.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,8
4832.0,28,135.0,u,21.0,195.0,1.0,-1.0,0.0,unknown,no,2,2,2,0,1,0,8
4833.0,36,5024.0,u,21.0,139.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,8
4834.0,34,1161.0,u,21.0,192.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
